filename,morph_score,class_raw,class_6,image_path,mask_path,n_preds,pred_0,pred_1,pred_2,pred_3,pred_4
1.00_echinocyte_III000520.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000520.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000520.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000520.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000520.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000520.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000520.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000520.tif_4.tif
1.00_echinocyte_III000521.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000521.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000521.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000521.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000521.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000521.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000521.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000521.tif_4.tif
1.00_echinocyte_III000522.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000522.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000522.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000522.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000522.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000522.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000522.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000522.tif_4.tif
1.00_echinocyte_III000523.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000523.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000523.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000523.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000523.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000523.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000523.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000523.tif_4.tif
1.00_echinocyte_III000524.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000524.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000524.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000524.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000524.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000524.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000524.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000524.tif_4.tif
1.00_echinocyte_III000525.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000525.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000525.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000525.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000525.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000525.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000525.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000525.tif_4.tif
1.00_echinocyte_III000526.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000526.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000526.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000526.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000526.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000526.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000526.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000526.tif_4.tif
1.00_echinocyte_III000527.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000527.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000527.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000527.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000527.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000527.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000527.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000527.tif_4.tif
1.00_echinocyte_III000528.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000528.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000528.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000528.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000528.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000528.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000528.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000528.tif_4.tif
1.00_echinocyte_III000529.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000529.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000529.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000529.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000529.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000529.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000529.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000529.tif_4.tif
1.00_echinocyte_III000530.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000530.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000530.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000530.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000530.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000530.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000530.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000530.tif_4.tif
1.00_echinocyte_III000531.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000531.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000531.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000531.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000531.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000531.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000531.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000531.tif_4.tif
1.00_echinocyte_III000532.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000532.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000532.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000532.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000532.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000532.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000532.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000532.tif_4.tif
1.00_echinocyte_III000533.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000533.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000533.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000533.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000533.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000533.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000533.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000533.tif_4.tif
1.00_echinocyte_III000534.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000534.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000534.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000534.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000534.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000534.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000534.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000534.tif_4.tif
1.00_echinocyte_III000535.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000535.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000535.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000535.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000535.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000535.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000535.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000535.tif_4.tif
1.00_echinocyte_III000536.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000536.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000536.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000536.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000536.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000536.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000536.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000536.tif_4.tif
1.00_echinocyte_III000537.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000537.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000537.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000537.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000537.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000537.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000537.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000537.tif_4.tif
1.00_echinocyte_III000538.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000538.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000538.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000538.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000538.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000538.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000538.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000538.tif_4.tif
1.00_echinocyte_III000539.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000539.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000539.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000539.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000539.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000539.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000539.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000539.tif_4.tif
1.00_echinocyte_III000540.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000540.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000540.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000540.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000540.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000540.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000540.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000540.tif_4.tif
1.00_echinocyte_III000541.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000541.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000541.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000541.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000541.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000541.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000541.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000541.tif_4.tif
1.00_echinocyte_III000542.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000542.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000542.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000542.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000542.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000542.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000542.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000542.tif_4.tif
1.00_echinocyte_III000543.tif,1.0,echinocyte_III,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/1.00_echinocyte_III000543.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/1.00_echinocyte_III000543.tif,5,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000543.tif_0.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000543.tif_1.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000543.tif_2.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000543.tif_3.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/1.00_echinocyte_III000543.tif_4.tif
