filename,morph_score,class_raw,class_6,image_path,mask_path,ensemble_idx,pred_path
0.00_discocyte000243.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000243.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000243.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000243.tif_1.tif
0.00_discocyte000243.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000243.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000243.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000243.tif_2.tif
0.00_discocyte000243.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000243.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000243.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000243.tif_3.tif
0.00_discocyte000243.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000243.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000243.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000243.tif_4.tif
0.00_discocyte000244.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000244.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000244.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000244.tif_0.tif
0.00_discocyte000244.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000244.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000244.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000244.tif_1.tif
0.00_discocyte000244.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000244.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000244.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000244.tif_2.tif
0.00_discocyte000244.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000244.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000244.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000244.tif_3.tif
0.00_discocyte000244.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000244.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000244.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000244.tif_4.tif
0.00_discocyte000245.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000245.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000245.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000245.tif_0.tif
0.00_discocyte000245.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000245.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000245.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000245.tif_1.tif
0.00_discocyte000245.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000245.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000245.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000245.tif_2.tif
0.00_discocyte000245.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000245.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000245.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000245.tif_3.tif
0.00_discocyte000245.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000245.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000245.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000245.tif_4.tif
0.00_discocyte000246.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000246.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000246.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000246.tif_0.tif
0.00_discocyte000246.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000246.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000246.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000246.tif_1.tif
0.00_discocyte000246.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000246.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000246.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000246.tif_2.tif
0.00_discocyte000246.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000246.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000246.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000246.tif_3.tif
0.00_discocyte000246.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000246.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000246.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000246.tif_4.tif
0.00_discocyte000247.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000247.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000247.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000247.tif_0.tif
0.00_discocyte000247.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000247.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000247.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000247.tif_1.tif
0.00_discocyte000247.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000247.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000247.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000247.tif_2.tif
0.00_discocyte000247.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000247.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000247.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000247.tif_3.tif
0.00_discocyte000247.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000247.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000247.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000247.tif_4.tif
0.00_discocyte000248.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000248.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000248.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000248.tif_0.tif
0.00_discocyte000248.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000248.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000248.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000248.tif_1.tif
0.00_discocyte000248.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000248.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000248.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000248.tif_2.tif
0.00_discocyte000248.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000248.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000248.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000248.tif_3.tif
0.00_discocyte000248.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000248.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000248.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000248.tif_4.tif
0.00_discocyte000249.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000249.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000249.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000249.tif_0.tif
0.00_discocyte000249.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000249.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000249.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000249.tif_1.tif
0.00_discocyte000249.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000249.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000249.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000249.tif_2.tif
0.00_discocyte000249.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000249.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000249.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000249.tif_3.tif
0.00_discocyte000249.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000249.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000249.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000249.tif_4.tif
0.00_discocyte000250.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000250.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000250.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000250.tif_0.tif
0.00_discocyte000250.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000250.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000250.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000250.tif_1.tif
0.00_discocyte000250.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000250.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000250.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000250.tif_2.tif
0.00_discocyte000250.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000250.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000250.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000250.tif_3.tif
0.00_discocyte000250.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000250.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000250.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000250.tif_4.tif
0.00_discocyte000251.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000251.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000251.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000251.tif_0.tif
0.00_discocyte000251.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000251.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000251.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000251.tif_1.tif
0.00_discocyte000251.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000251.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000251.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000251.tif_2.tif
0.00_discocyte000251.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000251.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000251.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000251.tif_3.tif
0.00_discocyte000251.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000251.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000251.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000251.tif_4.tif
0.00_discocyte000252.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000252.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000252.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000252.tif_0.tif
0.00_discocyte000252.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000252.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000252.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000252.tif_1.tif
0.00_discocyte000252.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000252.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000252.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000252.tif_2.tif
0.00_discocyte000252.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000252.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000252.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000252.tif_3.tif
0.00_discocyte000252.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000252.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000252.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000252.tif_4.tif
0.00_discocyte000253.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000253.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000253.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000253.tif_0.tif
0.00_discocyte000253.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000253.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000253.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000253.tif_1.tif
0.00_discocyte000253.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000253.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000253.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000253.tif_2.tif
0.00_discocyte000253.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000253.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000253.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000253.tif_3.tif
0.00_discocyte000253.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000253.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000253.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000253.tif_4.tif
0.00_discocyte000254.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000254.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000254.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000254.tif_0.tif
0.00_discocyte000254.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000254.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000254.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000254.tif_1.tif
0.00_discocyte000254.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000254.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000254.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000254.tif_2.tif
0.00_discocyte000254.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000254.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000254.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000254.tif_3.tif
0.00_discocyte000254.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000254.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000254.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000254.tif_4.tif
0.00_discocyte000255.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000255.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000255.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000255.tif_0.tif
0.00_discocyte000255.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000255.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000255.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000255.tif_1.tif
0.00_discocyte000255.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000255.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000255.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000255.tif_2.tif
0.00_discocyte000255.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000255.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000255.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000255.tif_3.tif
0.00_discocyte000255.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000255.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000255.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000255.tif_4.tif
0.00_discocyte000256.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000256.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000256.tif,0,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000256.tif_0.tif
0.00_discocyte000256.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000256.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000256.tif,1,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000256.tif_1.tif
0.00_discocyte000256.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000256.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000256.tif,2,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000256.tif_2.tif
0.00_discocyte000256.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000256.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000256.tif,3,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000256.tif_3.tif
0.00_discocyte000256.tif,0.0,discocyte,SDE,/content/drive/MyDrive/dataset_for_3D_reconstruction/image/0.00_discocyte000256.tif,/content/drive/MyDrive/dataset_for_3D_reconstruction/mask/0.00_discocyte000256.tif,4,/content/drive/MyDrive/dataset_for_3D_reconstruction/Results A Diffusion Model Predicts 3D Shapes from 2D Microscopy Images/predictions_85000/0.00_discocyte000256.tif_4.tif
